Nombre,Referencia interna,Código de barras,Categoría de producto,Coste,Precio de venta,Unidad SAT,precio_venta_5%,precio_venta_10%
/ LONA REFORZADA BLANCA 6 X 12M LR6X12B SURTEK,LR6X12B,660731230482,SURTEK,1345.0,1950.0,Pieza,2047.5,2145.0
/ LONA REFORZADA PLATEADA 12 X 17M LR12X17 SURTEK,LR12X17,660731230642,SURTEK,3740.0,5423.0,Pieza,5694.150000000001,5965.3
/ MANDIL DE CUERO SENCILLO 124408 SURTEK,124408,660731244083,SURTEK,241.0,349.0,Pieza,366.45,383.90000000000003
/ MANGUERA FLEXIBLE CON GUIA 1/2 X 100M 136852 SURTEK,136852,660731368529,SURTEK,525.0,761.0,Pieza,799.0500000000001,837.1
/ MANGUERA SPIDER 1 ROLLO 50M M1S50 SURTEK,M1S50,660731307221,SURTEK,1708.0,2477.0,Pieza,2600.85,2724.7000000000003
/ MANGUERA SPIDER 1/2 ARMADA CONECTOR METALICO 15M M12S15 SURTEK,M12S15,660731307245,SURTEK,223.0,323.0,Pieza,339.15000000000003,355.3
"/ MANGUERA SPIDER 1/2 ARMADA, CONECTOR METALICO 20M M12S20 SURTEK",M12S20,660731307252,SURTEK,278.0,403.0,Pieza,423.15000000000003,443.3
/ MANGUERA SPIDER 1/2 ROLLO 100M M12S100 SURTEK,M12S100,660731307269,SURTEK,1063.0,1541.0,Pieza,1618.0500000000002,1695.1000000000001
/ MANGUERA SPIDER 3/4 ARMADA CONECTOR METALICO 25M M34S25 SURTEK,M34S25,660731307276,SURTEK,645.0,935.0,Pieza,981.75,1028.5
/ MANGUERA TRAMADA VERDE 3/4 ARMADA CONECTOR METAL 25M M34T25 SURTEK,M34T25,660731307443,SURTEK,613.0,889.0,Pieza,933.45,977.9000000000001
/ MANGUERA TRAMADA VERDE 5/8 ARMADA CONECTOR METAL 15M M58T15 SURTEK,M58T15,660731307467,SURTEK,343.0,497.0,Pieza,521.85,546.7
/ MANGUERA TRAMADA VERDE 5/8 ARMADA CONECTOR METAL 20M M58T20 SURTEK,M58T20,660731307474,SURTEK,413.0,599.0,Pieza,628.95,658.9000000000001
/ MANGUERA TRAMADA VERDE 5/8 ARMADA CONECTOR METAL 25M M58T25 SURTEK,M58T25,660731307481,SURTEK,478.0,693.0,Pieza,727.65,762.3000000000001
/ MATRACA 1/4 CABEZA DE PERA MANGO BIMATERIAL F4449X SURTEK,F4449X,660731021073,SURTEK,278.0,403.0,Pieza,423.15000000000003,443.3
/ MATRACA 3/8 CABEZA DE PERA MANGO BIMATERIAL F5149X SURTEK,F5149X,660731035001,SURTEK,334.0,484.0,Pieza,508.20000000000005,532.4000000000001
/ MOTOSIERRA A GASOLINA 16 2HP 45CC MS516A SURTEK,MS516A,660731523560,SURTEK,3920.0,5684.0,Pieza,5968.2,6252.400000000001
/ MOTOSIERRA A GASOLINA 20 2.2HP 45CC MS620 SURTEK,MS620,660731521191,SURTEK,4151.2,6019.0,Pieza,6319.95,6620.900000000001
/ MOTOSIERRA A GASOLINA 22 3HP 51CC MS722 SURTEK,MS722,660731521207,SURTEK,4592.0,6658.0,Pieza,6990.900000000001,7323.8
/ MULTIMETRO DIGITAL DE GANCHO USO GEN. 1000A / 600V 111005 SURTEK,111005,660731110050,SURTEK,1503.0,2179.0,Pieza,2287.9500000000003,2396.9
/ NYLON P/ DESBROZADORA EN DOBLE BLISTER 3.3MM X 48 MT 130267 SURTEK,130267,660731302677,SURTEK,121.0,175.0,Pieza,183.75,192.50000000000003
/ NYLON P/ DESBROZADORA EN DOBLE BLISTER 3.7MM X 34 MT 130800 SURTEK,130800,660731308006,SURTEK,121.0,175.0,Pieza,183.75,192.50000000000003
/ OPRESOR DE RESORTES DE SUSPENSION MACPHERSONÂ® 107256 SURTEK,107256,660731072563,SURTEK,924.0,1340.0,Pieza,1407.0,1474.0000000000002
/ ORGANIZADOR MOVIL 2 SECCIONES 125104 SURTEK,125104,660731251043,SURTEK,1397.0,2026.0,Pieza,2127.3,2228.6000000000004
/ ORGANIZADOR MOVIL 3 SECCIONES METALICO 125110 SURTEK,125110,660731251104,SURTEK,4019.0,5828.0,Pieza,6119.400000000001,6410.8
/ ORGANIZADOR MOVIL 3 SECCIONES PLASTICO 125105 SURTEK,125105,660731251050,SURTEK,2107.0,3055.0,Pieza,3207.75,3360.5000000000005
/ ORGANIZADOR MOVIL 61 X 37 X 41 CM 125103 SURTEK,125103,660731251036,SURTEK,1559.0,2261.0,Pieza,2374.05,2487.1000000000004
/ PINZA PARA ELECTRICISTA 7 1000V 967V SURTEK,967V,660731150254,SURTEK,129.0,187.0,Pieza,196.35,205.70000000000002
/ PISTOLA DE CALOR 626Â°C 1500W 127V PC600 SURTEK,PC600,660731523287,SURTEK,905.0,1312.0,Pieza,1377.6000000000001,1443.2
/ PODADORA DE PASTO MANUAL 14 130270 SURTEK,130270,660731302707,SURTEK,1633.0,2368.0,Pieza,2486.4,2604.8
/ PODADORA DE PASTO MANUAL 16 130271 SURTEK,130271,660731302714,SURTEK,2511.0,3641.0,Pieza,3823.05,4005.1000000000004
/ PORTA MANGUERA DE PARED 75M 130362 SURTEK,130362,660731303629,SURTEK,608.0,882.0,Pieza,926.1,970.2
/ PORTAHERRAMIENTAS CUERO  4 COMPARTIMIENTOS PHC4S SURTEK,PHC4S,660731241952,SURTEK,177.0,257.0,Pieza,269.85,282.70000000000005
/ PORTAHERRAMIENTAS CUERO  6 COMPARTIMIENTOS PHC6S SURTEK,PHC6S,660731241945,SURTEK,112.0,162.0,Pieza,170.1,178.20000000000002
/ PORTAHERRAMIENTAS CUERO  7 COMPARTIMIENTOS PHC7S SURTEK,PHC7S,660731241938,SURTEK,321.0,465.0,Pieza,488.25,511.50000000000006
/ PORTAHERRAMIENTAS CUERO  8 COMPARTIMIENTOS PHC8S SURTEK,PHC8S,660731241921,SURTEK,195.0,283.0,Pieza,297.15000000000003,311.3
/ SIERRA DE INGLETE 10 1500W 120V TELESCOPICA SI410A SURTEK,SI410A,660731523072,SURTEK,4710.0,6830.0,Pieza,7171.5,7513.000000000001
/ SIERRA INGLETE 10 2000W 120V TELESCOPICA COMPUESTA SI710A SURTEK,SI710A,660731523065,SURTEK,6664.0,9663.0,Pieza,10146.15,10629.300000000001
/ SOPLADORA A GASOLINA 32CC SG530 SURTEK,SG530,660731523751,SURTEK,3847.0,5578.0,Pieza,5856.900000000001,6135.8
/ SOPORTE UNIVERSAL PARA EQUIPO DE VIDEO 10KG SPD10 SURTEK,SPD10,660731369847,SURTEK,204.0,296.0,Pieza,310.8,325.6
/ TARRAJA PARA TUBO DADOS 1/2-1 TMF3 SURTEK,TMF3,660731210804,SURTEK,2464.0,3573.0,Pieza,3751.65,3930.3
/ TORNILLO DE BANCO LIGERO 4 107061 SURTEK,107061,660731070613,SURTEK,1147.0,1663.0,Pieza,1746.15,1829.3000000000002
/ ZANCOS CON ELEVACION 18 A 30 131000 SURTEK,131000,660731310009,SURTEK,3917.0,5680.0,Pieza,5964.0,6248.000000000001
/ABRAZADERA SINFIN DE ACERO INOX DE 7/16 A 1-1/16 SURTEK,137703,660731377033,SURTEK,6.4,9.0,Pieza,9.450000000000001,9.9
/ABRILLANDATOR AL 1 LT  DA011 SURTEK,DA011,660731078015,SURTEK,98.0,142.0,Pieza,149.1,156.20000000000002
/ABRILLANDATOR ALL 500 ML  DA010 SURTEK,DA010,660731078008,SURTEK,64.0,93.0,Pieza,97.65,102.30000000000001
/ACCESORIO DE SEGURIDAD PARA PUERTA CROMO SATINADO LOCK,L044CSB,660731806335,LOCK,111.0,161.0,Pieza,169.05,177.10000000000002
/ACCESORIO DE SEGURIDAD PARA PUERTA LATON ANTIGUO LOCK L044LAB LOCK,L044LAB,660731806328,LOCK,111.0,161.0,Pieza,169.05,177.10000000000002
/ACCESORIO DE SEGURIDAD PARA PUERTA LATON BRILLANTE LOCK L044LBB LOCK,L044LBB,660731806311,LOCK,111.0,161.0,Pieza,169.05,177.10000000000002
/ACCESORIOS 1/2 8 PZS  CH109 URREA,CH109,660731630688,URREA,1740.0,2523.0,Pieza,2649.15,2775.3
/ACCESORIOS 3/8 9 PZS  CH105 URREA,CH105,660731630619,URREA,1341.0,1944.0,Pieza,2041.2,2138.4
/ACCESORIOS PARA MANGUERA SURTEK,108104,660731081046,SURTEK,76.0,110.0,Pieza,115.5,121.00000000000001
/ACEITE 2 TIEMPOS 250 ML SURTEK,134001,660731340013,SURTEK,26.0,38.0,Pieza,39.9,41.800000000000004
/ACEITE AFLOJATODO 400 ML URREA,U40,660731694222,URREA,72.0,104.0,Pieza,109.2,114.4
/ACEITE MINERAL PARA COMPRESOR 946ML URREA,ACM,660731902457,URREA,93.0,135.0,Pieza,141.75,148.5
/ACEITE PARA TARRAJEAR 1 GAL  ACE851G URREA,ACE851G,660731675009,URREA,343.0,497.0,Pieza,521.85,546.7
/ACEITE PARA TARRAJEAR EN AEROSOL 300 ML  ACE851 URREA,ACE851,660731675023,URREA,49.0,71.0,Pieza,74.55,78.10000000000001
/ACEITE SINTETICO PARA COMPRESOR 946ML  ACS URREA,ACS,660731902464,URREA,464.0,673.0,Pieza,706.65,740.3000000000001
/ACEITERA FLEXIBLE 16OZ  2264 URREA,2264,660731676334,URREA,251.0,364.0,Pieza,382.2,400.40000000000003
/ACEITERA FLEXIBLE 32OZ  2265 URREA,2265,660731676341,URREA,297.0,431.0,Pieza,452.55,474.1
/ACEITERA FLEXIBLE16OZ TIPO PISTOLA  2267 URREA,2267,660731676365,URREA,223.0,323.0,Pieza,339.15000000000003,355.3
/ACEITERA RIGIDA 16OZ 30Â°  2260 URREA,2260,660731676297,URREA,246.0,357.0,Pieza,374.85,392.70000000000005
/ACEITERA RIGIDA 32OZ 30Â°  2261 URREA,2261,660731676303,URREA,278.0,403.0,Pieza,423.15000000000003,443.3
/ACOPLADOR CON SEGURO PARA A/C Y LINEA DE COMBUSTIBLE  107272 SURTEK,107272,660731072723,SURTEK,78.0,113.0,Pieza,118.65,124.30000000000001
/ACOPLADOR DE BLOQUEO RAPIDO PARA INYECTOR DE GRASA  23604 URREA,23604,660731906646,URREA,585.0,848.0,Pieza,890.4000000000001,932.8000000000001
/ACOPLADOR PARA REMOLQUE 1-7/8  151229 SURTEK,151229,660731512298,SURTEK,223.0,323.0,Pieza,339.15000000000003,355.3
/ADAPTADOR 1 HEMBRA X 3/4 MACHO  5854 URREA,5854,660731617436,URREA,418.0,606.0,Pieza,636.3000000000001,666.6
/ADAPTADOR CON BALÍN CUADRO HEMBRA 1/4 X 2 URREA,50006,660731611663,URREA,25.0,36.0,Pieza,37.800000000000004,39.6
"/ADAPTADOR CON PERNO CUADRO HEMBRA 1/4"" X 2""",50004,660731611656,URREA,41.0,59.0,Pieza,61.95,64.9
"/ADAPTADOR CON PERNO CUADRO HEMBRA 1/4"" X 4""",50012,660731611670,URREA,55.0,80.0,Pieza,84.0,88.0
"/ADAPTADOR CON PERNO CUADRO HEMBRA 1/4"" X 6""",50020,660731667554,URREA,65.0,94.0,Pieza,98.7,103.4
/ADAPTADOR DADOS DE TARRAJA 1/4-1 1/4  850HA URREA,850HA,660731665017,URREA,645.0,935.0,Pieza,981.75,1028.5
/ADAPTADOR DE IMPACTO 1 HEMBRA X 3/4 MACHO CON BALIN  7656B URREA,7656B,660731901931,URREA,460.0,667.0,Pieza,700.35,733.7
/ADAPTADOR DE IMPACTO 1 HEMBRA X1-1/2 MACHO CON BALIN  15007B URREA,15007B,660731901962,URREA,942.0,1366.0,Pieza,1434.3,1502.6000000000001
/ADAPTADOR DE IMPACTO 1 HEMBRA X1-1/2 MACHO URREA,15007,660731665307,URREA,942.0,1366.0,Pieza,1434.3,1502.6000000000001
/ADAPTADOR DE IMPACTO 1-1/2 HEMBRA X1 MACHO  10004 URREA,10004,660731665291,URREA,2307.0,3345.0,Pieza,3512.25,3679.5000000000005
/ADAPTADOR DE IMPACTO 1-1/2 HEMBRA X1 MACHO CON BALIN  10004B URREA,10004B,660731901948,URREA,2307.0,3345.0,Pieza,3512.25,3679.5000000000005
/ADAPTADOR DE IMPACTO 1/2 HEMBRA X3/4 MACHO CON BALIN  7652B URREA,7652B,660731901924,URREA,176.0,255.0,Pieza,267.75,280.5
/ADAPTADOR DE IMPACTO 3/4 HEMBRA X 1 MACHO CON BALIN  7655B URREA,7655B,660731901955,URREA,353.0,512.0,Pieza,537.6,563.2
/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DA URREA,2340DA,660731904789,URREA,706.0,1024.0,Pieza,1075.2,1126.4
/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DB URREA,2340DB,660731904796,URREA,655.0,950.0,Pieza,997.5,1045.0
/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DC URREA,2340DC,660731904802,URREA,2047.0,2968.0,Pieza,3116.4,3264.8
/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DE URREA,2340DE,660731904819,URREA,868.0,1259.0,Pieza,1321.95,1384.9
/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DF URREA,2340DF,660731904826,URREA,3025.0,4386.0,Pieza,4605.3,4824.6
/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DG URREA,2340DG,660731904833,URREA,316.0,458.0,Pieza,480.90000000000003,503.80000000000007
/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DH URREA,2340DH,660731904840,URREA,1072.0,1554.0,Pieza,1631.7,1709.4
/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DI URREA,2340DI,660731904857,URREA,478.0,693.0,Pieza,727.65,762.3000000000001
/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DK URREA,2340DK,660731904864,URREA,284.0,412.0,Pieza,432.6,453.20000000000005
/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DM URREA,2340DM,660731904871,URREA,836.0,1212.0,Pieza,1272.6000000000001,1333.2
/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DN URREA,2340DN,660731904888,URREA,511.0,741.0,Pieza,778.0500000000001,815.1
/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DO URREA,2340DO,660731904895,URREA,529.0,767.0,Pieza,805.35,843.7
/ADAPTADOR DE VERIFICADOR DE COMPRESION MOTORES DIESEL  2340DP URREA,2340DP,660731904901,URREA,1447.0,2098.0,Pieza,2202.9,2307.8
/ADAPTADOR IMPACTO 1/4 HEMBRA X 3/8 MACHO  7648 URREA,7648,660731621006,URREA,98.0,142.0,Pieza,149.1,156.20000000000002
/ADAPTADOR IMPACTO 3/8 HEMBRA X 1/2 MACHO  7650 URREA,7650,660731621013,URREA,98.0,142.0,Pieza,149.1,156.20000000000002
/ADAPTADOR P/PUNTAS 1/4 ANILLO  55010 URREA,55010,660731615937,URREA,79.0,115.0,Pieza,120.75,126.50000000000001
/ADAPTADOR P/PUNTAS 1/4 TUERCA  55012 URREA,55012,660731615944,URREA,102.0,148.0,Pieza,155.4,162.8
/ADAPTADOR PARA GATO DE TRANSMISION  137112 SURTEK,137112,660731371123,SURTEK,2232.0,3236.0,Pieza,3397.8,3559.6000000000004
/ADAPTADOR PARA PUNTAS 1/4  4771 URREA,4771,660731610840,URREA,39.0,57.0,Pieza,59.85,62.7
/ALLANADORA A GASOLINA 36 5.5HP 4 LLANAS 60-125RPM  ALC836 URREA,ALC836,660731653205,URREA,33176.0,48105.0,Pieza,50510.25,52915.50000000001
/AMORTIGUADOR TIPO BANDA,USM1,660731688122,URREA,729.0,1057.0,Pieza,1109.8500000000001,1162.7
/ANAQUEL DE ALAMBRE 4 REPISAS 36 X 18 X 79 CROMADO  E3618 URREA,E3618,660731904574,URREA,3359.0,4871.0,Pieza,5114.55,5358.1
/ANAQUEL DE ALAMBRE 4 REPISAS 36 X 24 X 79 CROMADO  E3624 URREA,E3624,660731904581,URREA,3847.0,5578.0,Pieza,5856.900000000001,6135.8
/ANAQUEL DE ALAMBRE 4 REPISAS 48 X 18 X 79 CROMADO  E4818 URREA,E4818,660731904598,URREA,3852.0,5585.0,Pieza,5864.25,6143.500000000001
/ANAQUEL DE ALAMBRE 4 REPISAS 48 X 24 X 79 CROMADO  E4824 URREA,E4824,660731904604,URREA,4580.0,6641.0,Pieza,6973.05,7305.1
/ANTENA DE TELEVISION PARA EXTERIOR 360 GRADOS  AEX90 SURTEK,AEX90,660731369076,SURTEK,219.0,318.0,Pieza,333.90000000000003,349.8
/ANTENA DE TELEVISION PARA EXTERIOR 90 GRADOS  AEX360 SURTEK,AEX360,660731369090,SURTEK,511.0,741.0,Pieza,778.0500000000001,815.1
/ANTENA DE TELEVISION PARA EXTERIOR OMNIDIRECCIONAL  AEXD SURTEK,AEXD,660731369083,SURTEK,274.0,397.0,Pieza,416.85,436.70000000000005
/ANTENA INTERIOR HDTV PLANA 12 SURTEK,AIN12,660731369014,SURTEK,285.0,406.0,Pieza,426.3,446.6
/ANTENA INTERIOR HDTV PLANA 21 SURTEK,AIN21,660731369038,SURTEK,268.0,381.64,Pieza,400.722,419.80400000000003
/ANTICONGELANTE 1 L  134007 SURTEK,134007,660731340075,SURTEK,35.0,51.0,Pieza,53.550000000000004,56.1
"/ANTORCHA CORTADORA PLASMA 40A, LONGITUD DE 4 MTROS .   ANP40A URREA",ANP40A,660731654134,URREA,1518.0,2201.0,Pieza,2311.05,2421.1000000000004
/ANTORCHA PARA SOLDADORA MIG 200A  ANM20 URREA,ANM20,660731629088,URREA,1986.0,2880.0,Pieza,3024.0,3168.0000000000005
/ANTORCHA PARA SOLDADORA MIG 250A  ANM25 URREA,ANM25,660731629026,URREA,2831.0,4105.0,Pieza,4310.25,4515.5
/ANTORCHA PARA SOLDADORA TIG POTENCIA DE 200 A.  ANT20 URREA,ANT20,660731653984,URREA,1573.0,2281.0,Pieza,2395.05,2509.1000000000004
/ANTORCHA SOLDADORA MIG 200 A LONGITUD DE 3 M.  ANM20A URREA,ANM20A,660731654080,URREA,1680.0,2436.0,Pieza,2557.8,2679.6000000000004
/APAGADOR BLANCO 1/1 . P607B SURTEK,P607B,660731275179,SURTEK,17.0,25.0,Pieza,26.25,27.500000000000004
/APAGADOR BLANCO 1/2 . P606B SURTEK,P606B,660731275155,SURTEK,17.0,25.0,Pieza,26.25,27.500000000000004
/APAGADOR DE ESCALERA  BLANCO 1/3 . P605B SURTEK,P605B,660731275131,SURTEK,17.0,25.0,Pieza,26.25,27.500000000000004
/APAGADOR DE ESCALERA BLANCO 1/2 . P609B SURTEK,P609B,660731275216,SURTEK,19.0,28.0,Pieza,29.400000000000002,30.800000000000004
/APAGADOR DE ESCALERA BLANCO 1/3 . P608B SURTEK,P608B,660731275193,SURTEK,19.0,28.0,Pieza,29.400000000000002,30.800000000000004
/APAGADOR DE ESCALERA NEGRO 1/2 . P609N SURTEK,P609N,660731275223,SURTEK,19.0,28.0,Pieza,29.400000000000002,30.800000000000004
/APAGADOR DE ESCALERA NEGRO 1/3 . P608N SURTEK,P608N,660731275209,SURTEK,19.0,28.0,Pieza,29.400000000000002,30.800000000000004
/APAGADOR DE PASO DESLIZABLE 10A 127V MONTANA,AP-P1804,7506006800734,ABRAMEX,0.0,13.0,Pieza,13.65,14.3
/APAGADOR NEGRO 1/1 . P607N SURTEK,P607N,660731275186,SURTEK,17.0,25.0,Pieza,26.25,27.500000000000004
/APAGADOR NEGRO 1/2 . P606N SURTEK,P606N,660731275162,SURTEK,17.0,25.0,Pieza,26.25,27.500000000000004
/APAGADOR NEGRO 1/3 . P605N SURTEK,P605N,660731275148,SURTEK,17.0,25.0,Pieza,26.25,27.500000000000004
/APAGADOR PALANCA COMBINADO 15A 127V SURTEK,136550,660731365504,SURTEK,26.0,38.0,Pieza,39.9,41.800000000000004
/APAGADOR PARA TIMBRE BLANCO 1/1 . P604B SURTEK,P604B,660731275117,SURTEK,17.0,25.0,Pieza,26.25,27.500000000000004
/APAGADOR PARA TIMBRE NEGRO 1/1 . P604N SURTEK,P604N,660731275124,SURTEK,17.0,25.0,Pieza,26.25,27.500000000000004
/APAGADOR SENCILLO VERTICAL PARA ESCALERA 15A 127V  136554 SURTEK,136554,660731365542,SURTEK,25.0,36.0,Pieza,37.800000000000004,39.6
/APAGADOR SENCILLO VISIBLE CUADRADO 6A 127V SURTEK,136560,660731365603,SURTEK,13.0,19.0,Pieza,19.95,20.900000000000002
/ARCO DE SEGUETA LIGERO 12  354P URREA,354P,660731618303,URREA,316.0,458.0,Pieza,480.90000000000003,503.80000000000007
/ARNES CONTRA CAIDAS ALTA VISIBILIDAD TALLAS 36 A 40  USA9A URREA,USA9A,660731903195,URREA,924.0,1340.0,Pieza,1407.0,1474.0000000000002
/ARNES CONTRA CAIDAS ALTA VISIBILIDAD TALLAS 40 A 44  USA9B URREA,USA9B,660731903201,URREA,924.0,1340.0,Pieza,1407.0,1474.0000000000002
/ARNES CONTRA CAIDAS CON CINTURON TALLA 36-40  USA5A URREA,USA5A,660731688009,URREA,891.0,1292.0,Pieza,1356.6000000000001,1421.2
/ARNES CONTRA CAIDAS CON CINTURON TALLA 40-44  USA5B URREA,USA5B,660731688016,URREA,891.0,1292.0,Pieza,1356.6000000000001,1421.2
/ARNES CONTRA CAIDAS SENCILLO TALLA 36-40  USA3A URREA,USA3A,660731687965,URREA,692.0,1003.0,Pieza,1053.15,1103.3000000000002
/ARNES CONTRA CAIDAS SENCILLO TALLA 40-44  137421 SURTEK,137421,660731374216,SURTEK,426.0,618.0,Pieza,648.9,679.8000000000001
/ARNES CONTRA CAIDAS SENCILLO TALLA 40-44  USA3B URREA,USA3B,660731687972,URREA,692.0,1003.0,Pieza,1053.15,1103.3000000000002
/ARNES CONTRA CAÍDAS UNITALLA SURTEK,137440,660731374407,SURTEK,423.0,613.0,Pieza,643.65,674.3000000000001
/ARNES DE POSICIONAMIENTO CON CINTURON TALLA 36-40  137422 SURTEK,137422,660731374223,SURTEK,455.0,660.0,Pieza,693.0,726.0000000000001
/ARNES DE POSICIONAMIENTO CON CINTURON TALLA 36-40  USA6A URREA,USA6A,660731688023,URREA,974.0,1412.0,Pieza,1482.6000000000001,1553.2
/ARNES DE POSICIONAMIENTO CON CINTURON TALLA 40-44  USA6B URREA,USA6B,660731688030,URREA,974.0,1412.0,Pieza,1482.6000000000001,1553.2
/ARNES DE POSICIONAMIENTO SENCILLO TALLA 36-40  USA4A URREA,USA4A,660731687989,URREA,836.0,1212.0,Pieza,1272.6000000000001,1333.2
/ARNES DE POSICIONAMIENTO SENCILLO TALLA 40-44  USA4B URREA,USA4B,660731687996,URREA,836.0,1212.0,Pieza,1272.6000000000001,1333.2
/ARNES DE RESCATE CON CINTURON TALLA 36-40  137426 SURTEK,137426,660731374261,SURTEK,474.0,687.0,Pieza,721.35,755.7
/ARNES DE RESCATE CON CINTURON TALLA 36-40  USA8A URREA,USA8A,660731688061,URREA,924.0,1340.0,Pieza,1407.0,1474.0000000000002
/ARNES DE RESCATE CON CINTURON TALLA 40-44  137427 SURTEK,137427,660731374278,SURTEK,474.0,687.0,Pieza,721.35,755.7
/ARNES DE RESCATE CON CINTURON TALLA 40-44  USA8B URREA,USA8B,660731688078,URREA,924.0,1340.0,Pieza,1407.0,1474.0000000000002
/ARNES DE SUSPENSION CON CINTURON TALLA 36-40  137424 SURTEK,137424,660731374247,SURTEK,529.0,767.0,Pieza,805.35,843.7
/ARNES DE SUSPENSION CON CINTURON TALLA 36-40  USA7A URREA,USA7A,660731688047,URREA,928.0,1346.0,Pieza,1413.3,1480.6000000000001
/ARNES DE SUSPENSION CON CINTURON TALLA 40-44  137425 SURTEK,137425,660731374254,SURTEK,529.0,767.0,Pieza,805.35,843.7
/ARNES DE SUSPENSION CON CINTURON TALLA 40-44  USA7B URREA,USA7B,660731688054,URREA,928.0,1346.0,Pieza,1413.3,1480.6000000000001
/ARNES PARA RESCATE UNITALLA SURTEK,137443,660731374438,SURTEK,474.0,687.0,Pieza,721.35,755.7
/ARNES PARA SUSPENSION UNITALLA SURTEK,137442,660731374421,SURTEK,519.0,753.0,Pieza,790.65,828.3000000000001
/ARNES POSICIONAMIENTO UNITALLA  137441 SURTEK,137441,660731374414,SURTEK,455.0,660.0,Pieza,693.0,726.0000000000001
"/ARRANCADOR A BATERIAS, CAPACIDAD: 11000 MAH  AB11 SURTEK",AB11,660731525304,SURTEK,2079.0,3015.0,Pieza,3165.75,3316.5000000000005
/ARRANCADOR A BATERÍAS CON CAPACIDAD DE 6000 MAH 120/ 240 V SURTEK,AB6,660731525311,SURTEK,1444.0,2094.0,Pieza,2198.7000000000003,2303.4
"/ASENTADOR DE VALVULAS 1 1/8-1 3/8""",2395,660731660333,URREA,78.0,113.0,Pieza,118.65,124.30000000000001
/ASPERSOR AGRICOLA DE 1 POR PULSACIONES  130299 SURTEK,130299,660731302998,SURTEK,480.0,696.0,Pieza,730.8000000000001,765.6
/ASPERSOR BASE MET 2 BRAZOS  130462 SURTEK,130462,660731304626,SURTEK,300.0,428.04,Pieza,449.44200000000006,470.84400000000005
/ASPERSOR DE REGADERA TUBO 30  130329 SURTEK,130329,660731303292,SURTEK,121.0,175.0,Pieza,183.75,192.50000000000003
"/ASPERSOR ESTACIONARIO CON RUEDAS GIRATORIO, 3 BRAZOS  130314 SURTEK",130314,660731303148,SURTEK,330.0,479.0,Pieza,502.95000000000005,526.9000000000001
/ASPERSOR ESTACIONARIO GIRATORIO DE 2 BRAZOS  130312 SURTEK,130312,660731303124,SURTEK,372.0,539.0,Pieza,565.95,592.9000000000001
/ASPERSOR TIPO SAPO CHORRO FINO  130327 SURTEK,130327,660731303278,SURTEK,144.0,209.0,Pieza,219.45000000000002,229.9
/ATORNILLADOR DE IMPACTO A BATERIA 16V 150NM  BAT-AI916 URREA,BAT-AI916,660731653021,URREA,891.0,1292.0,Pieza,1356.6000000000001,1421.2
/ATORNILLADOR PARA TABLARROCA 1/4  AT614 SURTEK,AT614,660731524475,SURTEK,1123.0,1628.0,Pieza,1709.4,1790.8000000000002
"/ATORNILLADOR RECARGABLE DE 4,8 V  AR548 SURTEK",AR548,660731524840,SURTEK,348.0,505.0,Pieza,530.25,555.5
/AVELLANADOR 5 GAVILANES 3/4  119377 SURTEK,119377,660731193770,SURTEK,148.0,215.0,Pieza,225.75,236.50000000000003
/AVELLANADOR CON PRENSA 3/16 - 5/8 URREA,351,660731608076,URREA,464.0,673.0,Pieza,706.65,740.3000000000001
/AVELLANADOR PROFESIONAL 3/16 - 5/8  121100 SURTEK,121100,660731211009,SURTEK,748.0,1085.0,Pieza,1139.25,1193.5
/AVELLANDOR PROFESIONAL TIPO PINZA 3/16 - 5/8  121101 SURTEK,121101,660731211016,SURTEK,956.0,1386.0,Pieza,1455.3,1524.6000000000001
/AZADON MEZCLERO 7  130038 SURTEK,130038,660731300383,SURTEK,274.0,397.0,Pieza,416.85,436.70000000000005
/BAILARINA COMPACTADORA 3HP  BVC830 URREA,BVC830,660731653182,URREA,56706.0,82224.0,Pieza,86335.2,90446.40000000001
/BAILARINA COMPACTADORA 4HP  BVC940 URREA,BVC940,660731653199,URREA,69424.0,100665.0,Pieza,105698.25,110731.50000000001
/BAILARINA COMPACTADORA 6.5HP  BVC765 SURTEK,BVC765,660731524680,SURTEK,40600.0,58870.0,Pieza,61813.5,64757.00000000001
"/BALANCEADOR LLANTAS 10-24 D. RIN, 10-28 D, 110 V - 60 HZ . BAL24A URREA",BAL24A,660731653830,URREA,32592.0,47258.0,Pieza,49620.9,51983.8
